source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__search_report,2024-04-15,Apple Search Ads,29148,Dunder Mifflin Apple Search Ads Account 148,CAMP-6133,Office Essentials - Cardstock,ADG-9360,Cardstock - Promo,KW-306255,cardstock buy,exact,781,8122,587.84,127.12,18138.28
ad_reporting__search_report,2024-04-16,Amazon Ads,60562,Dunder Mifflin Amazon Ads Account 562,CAMP-1199,Sustainability - Eco Mugs,ADG-2359,Eco Mugs - Competitor,KW-668740,eco mugs premium,phrase,804,20703,549.7,66.77,6580.52
ad_reporting__search_report,2024-04-16,Amazon Ads,40948,Dunder Mifflin Amazon Ads Account 948,CAMP-1942,Holiday Deals - Cardstock,ADG-3290,Cardstock - Awareness,KW-214630,cardstock premium,phrase,1485,30045,1593.16,143.62,24649.76
ad_reporting__search_report,2024-04-16,Amazon Ads,34732,Dunder Mifflin Amazon Ads Account 732,CAMP-3108,Office Essentials - Envelopes,ADG-1819,Envelopes - Awareness,KW-898755,dm office envelopes,broad,606,13631,645.76,43.74,5666.54
ad_reporting__search_report,2024-04-16,Amazon Ads,64731,Dunder Mifflin Amazon Ads Account 731,CAMP-3134,Brand Awareness - Cardstock,ADG-8445,Cardstock - Awareness,KW-102213,dunder mifflin cardstock bulk,broad,586,11419,510.65,72.65,13332.12
ad_reporting__search_report,2024-04-16,Amazon Ads,44131,Dunder Mifflin Amazon Ads Account 131,CAMP-5796,Holiday Deals - Cardstock,ADG-6707,Cardstock - Awareness,KW-365059,cardstock,exact,222,4165,304.18,24.58,2368.2
ad_reporting__search_report,2024-04-17,Amazon Ads,55934,Dunder Mifflin Amazon Ads Account 934,CAMP-7351,Bulk Discounts - Cardstock,ADG-3275,Cardstock - Retargeting,KW-938911,dunder mifflin paper packs cardstock,phrase,1910,36703,1750.45,273.77,29249.38
ad_reporting__search_report,2024-04-17,Google Ads,85058,Dunder Mifflin Google Ads Account 58,CAMP-4596,Office Essentials - Sticky Notes,ADG-1502,Sticky Notes - Awareness,KW-293629,sticky notes compare,phrase,2114,29242,2257.09,272.18,37628.95
ad_reporting__search_report,2024-04-17,Google Ads,70575,Dunder Mifflin Google Ads Account 575,CAMP-6552,Bulk Discounts - Cardstock,ADG-7002,Cardstock - Awareness,KW-241217,discount cardstock,phrase,496,5972,726.65,79.44,11587.67
ad_reporting__search_report,2024-04-18,Apple Search Ads,97977,Dunder Mifflin Apple Search Ads Account 977,CAMP-3668,Back to School - Sticky Notes,ADG-3483,Sticky Notes - Awareness,KW-809804,discount sticky notes,broad,1239,13619,864.85,199.17,39211.88
ad_reporting__search_report,2024-04-18,Google Ads,61732,Dunder Mifflin Google Ads Account 732,CAMP-9148,Sustainability - Sticky Notes,ADG-7655,Sticky Notes - Retargeting,KW-618476,best price sticky notes,phrase,901,17372,1278.88,126.97,28531.18
ad_reporting__search_report,2024-04-19,Amazon Ads,49251,Dunder Mifflin Amazon Ads Account 251,CAMP-5766,Office Essentials - Eco Mugs,ADG-3441,Eco Mugs - Retargeting,KW-634921,eco mugs,phrase,502,9184,532.51,66.93,13849.39
ad_reporting__search_report,2024-04-19,Amazon Ads,18695,Dunder Mifflin Amazon Ads Account 695,CAMP-9209,Brand Awareness - Notebooks,ADG-1536,Notebooks - Retargeting,KW-489685,notebooks reviews,exact,845,15798,615.33,127.24,23154.36
ad_reporting__search_report,2024-04-19,Apple Search Ads,96604,Dunder Mifflin Apple Search Ads Account 604,CAMP-1290,Holiday Deals - Envelopes,ADG-5972,Envelopes - Retargeting,KW-676730,envelopes,broad,845,12058,807.6,168.97,24498.93
ad_reporting__search_report,2024-04-19,Apple Search Ads,41592,Dunder Mifflin Apple Search Ads Account 592,CAMP-4345,Back to School - Notebooks,ADG-4319,Notebooks - Retargeting,KW-751084,notebooks bulk,phrase,987,12620,566.78,153.4,15425.52
ad_reporting__search_report,2024-04-19,Apple Search Ads,24006,Dunder Mifflin Apple Search Ads Account 6,CAMP-7910,Bulk Discounts - Sticky Notes,ADG-9467,Sticky Notes - Awareness,KW-358608,sticky notes,broad,1656,17303,977.67,235.14,48998.0
ad_reporting__search_report,2024-04-20,Amazon Ads,37286,Dunder Mifflin Amazon Ads Account 286,CAMP-6811,Back to School - Envelopes,ADG-7279,Envelopes - Awareness,KW-137529,envelopes eco,phrase,402,11376,505.5,53.14,5031.35
ad_reporting__search_report,2024-04-20,Apple Search Ads,61539,Dunder Mifflin Apple Search Ads Account 539,CAMP-3697,Bulk Discounts - Printer Paper,ADG-3145,Printer Paper - Promo,KW-265081,printer paper eco,phrase,526,7716,375.48,87.62,12836.27
ad_reporting__search_report,2024-04-20,Google Ads,10921,Dunder Mifflin Google Ads Account 921,CAMP-3690,Bulk Discounts - Eco Mugs,ADG-5576,Eco Mugs - Awareness,KW-516372,eco mugs,phrase,202,3552,172.31,28.08,2775.94
ad_reporting__search_report,2024-04-20,Microsoft Ads,69448,Dunder Mifflin Microsoft Ads Account 448,CAMP-5694,Back to School - Eco Mugs,ADG-5974,Eco Mugs - Competitor,KW-283790,eco mugs,broad,1032,20518,623.79,73.83,7971.57
ad_reporting__search_report,2024-04-21,Amazon Ads,72417,Dunder Mifflin Amazon Ads Account 417,CAMP-6379,Bulk Discounts - Eco Mugs,ADG-1776,Eco Mugs - Competitor,KW-699301,eco mugs online eco,exact,639,17968,859.51,61.3,7817.35
ad_reporting__search_report,2024-04-21,Microsoft Ads,84607,Dunder Mifflin Microsoft Ads Account 607,CAMP-8851,Bulk Discounts - Printer Paper,ADG-3714,Printer Paper - Competitor,KW-143566,printer paper,broad,1228,24981,1420.99,139.6,13745.42
ad_reporting__search_report,2024-04-22,Amazon Ads,80020,Dunder Mifflin Amazon Ads Account 20,CAMP-6882,Sustainability - Eco Mugs,ADG-9679,Eco Mugs - Retargeting,KW-675118,dunder mifflin paper eco mugs,phrase,994,16682,691.87,104.89,18258.1
ad_reporting__search_report,2024-04-22,Amazon Ads,99900,Dunder Mifflin Amazon Ads Account 900,CAMP-7728,Office Essentials - Scented Candles,ADG-7764,Scented Candles - Promo,KW-261785,scented candles near me,broad,488,10483,661.32,66.62,8446.51
ad_reporting__search_report,2024-04-22,Apple Search Ads,55573,Dunder Mifflin Apple Search Ads Account 573,CAMP-1977,Bulk Discounts - Sticky Notes,ADG-3384,Sticky Notes - Competitor,KW-840807,dm office sticky notes bulk,broad,1197,17137,1098.57,165.88,15390.64
ad_reporting__search_report,2024-04-22,Apple Search Ads,98089,Dunder Mifflin Apple Search Ads Account 89,CAMP-9448,Brand Awareness - Sticky Notes,ADG-2661,Sticky Notes - Awareness,KW-894892,sticky notes near me,broad,1471,15517,1247.23,198.21,38776.62
ad_reporting__search_report,2024-04-22,Google Ads,78104,Dunder Mifflin Google Ads Account 104,CAMP-6395,Office Essentials - Printer Paper,ADG-3539,Printer Paper - Awareness,KW-765460,recycled printer paper,broad,2077,26559,1919.06,327.94,73320.97
ad_reporting__search_report,2024-04-22,Google Ads,49052,Dunder Mifflin Google Ads Account 52,CAMP-6777,Bulk Discounts - Envelopes,ADG-9238,Envelopes - Awareness,KW-915152,envelopes,phrase,1451,27931,1930.29,255.3,47587.71
ad_reporting__search_report,2024-04-22,Google Ads,78316,Dunder Mifflin Google Ads Account 316,CAMP-6799,Brand Awareness - Sticky Notes,ADG-1962,Sticky Notes - Retargeting,KW-655210,dunder mifflin paper sticky notes,exact,1137,18477,1340.25,158.92,22789.27
ad_reporting__search_report,2024-04-23,Amazon Ads,72341,Dunder Mifflin Amazon Ads Account 341,CAMP-3726,Office Essentials - Sticky Notes,ADG-6167,Sticky Notes - Competitor,KW-125526,bulk sticky notes premium,broad,909,17041,893.98,134.38,11637.73
ad_reporting__search_report,2024-04-23,Apple Search Ads,37914,Dunder Mifflin Apple Search Ads Account 914,CAMP-5201,Back to School - Printer Paper,ADG-6115,Printer Paper - Retargeting,KW-243237,printer paper,broad,981,14819,877.16,90.64,15004.4
ad_reporting__search_report,2024-04-23,Apple Search Ads,73215,Dunder Mifflin Apple Search Ads Account 215,CAMP-5650,Bulk Discounts - Sticky Notes,ADG-9085,Sticky Notes - Awareness,KW-895382,dunder mifflin paper sticky notes,phrase,677,6874,758.75,67.59,12471.27
ad_reporting__search_report,2024-04-23,Google Ads,89992,Dunder Mifflin Google Ads Account 992,CAMP-1826,Bulk Discounts - Sticky Notes,ADG-3512,Sticky Notes - Competitor,KW-625303,sticky notes,broad,942,16072,1110.14,177.89,24251.13
ad_reporting__search_report,2024-04-23,Microsoft Ads,97026,Dunder Mifflin Microsoft Ads Account 26,CAMP-2731,Bulk Discounts - Cardstock,ADG-5314,Cardstock - Competitor,KW-593918,discount cardstock,phrase,913,14958,672.53,137.57,16590.01
ad_reporting__search_report,2024-04-23,Microsoft Ads,83209,Dunder Mifflin Microsoft Ads Account 209,CAMP-8112,Holiday Deals - Eco Mugs,ADG-9134,Eco Mugs - Retargeting,KW-217671,dunder mifflin eco mugs bulk,phrase,1279,18781,1308.35,199.64,38669.73
ad_reporting__search_report,2024-04-25,Amazon Ads,89359,Dunder Mifflin Amazon Ads Account 359,CAMP-9717,Office Essentials - Cardstock,ADG-4983,Cardstock - Awareness,KW-552859,dm office cardstock,exact,661,17999,743.28,99.7,9051.95
ad_reporting__search_report,2024-04-25,Apple Search Ads,71721,Dunder Mifflin Apple Search Ads Account 721,CAMP-2736,Sustainability - Eco Mugs,ADG-5634,Eco Mugs - Competitor,KW-751489,dm office eco mugs,broad,597,8913,575.19,83.29,12740.35
ad_reporting__search_report,2024-04-25,Microsoft Ads,55272,Dunder Mifflin Microsoft Ads Account 272,CAMP-3691,Bulk Discounts - Notebooks,ADG-1510,Notebooks - Retargeting,KW-192491,notebooks,broad,694,11367,429.14,50.84,7149.34
ad_reporting__search_report,2024-04-26,Apple Search Ads,41767,Dunder Mifflin Apple Search Ads Account 767,CAMP-9046,Office Essentials - Sticky Notes,ADG-4248,Sticky Notes - Competitor,KW-392888,eco friendly sticky notes premium,phrase,733,11111,833.98,89.86,11354.8
ad_reporting__search_report,2024-04-26,Microsoft Ads,59325,Dunder Mifflin Microsoft Ads Account 325,CAMP-8521,Brand Awareness - Notebooks,ADG-8459,Notebooks - Retargeting,KW-294769,best price notebooks,broad,1520,19419,1452.35,178.15,28826.34
ad_reporting__search_report,2024-04-27,Microsoft Ads,27108,Dunder Mifflin Microsoft Ads Account 108,CAMP-6804,Holiday Deals - Eco Mugs,ADG-6160,Eco Mugs - Competitor,KW-953487,recycled eco mugs,broad,1144,15326,1290.65,141.75,13781.2
ad_reporting__search_report,2024-04-28,Google Ads,13197,Dunder Mifflin Google Ads Account 197,CAMP-1622,Sustainability - Sticky Notes,ADG-2003,Sticky Notes - Awareness,KW-204624,eco friendly sticky notes,phrase,2196,29049,2849.8,409.48,49789.4
ad_reporting__search_report,2024-04-28,Google Ads,63538,Dunder Mifflin Google Ads Account 538,CAMP-4433,Bulk Discounts - Envelopes,ADG-2929,Envelopes - Competitor,KW-652543,envelopes,broad,2378,41719,3182.94,430.25,53931.12
ad_reporting__search_report,2024-04-28,Google Ads,33962,Dunder Mifflin Google Ads Account 962,CAMP-5442,Holiday Deals - Envelopes,ADG-9921,Envelopes - Promo,KW-597917,dunder mifflin envelopes,broad,1223,23982,1483.95,166.91,32410.23
ad_reporting__search_report,2024-04-28,Microsoft Ads,11601,Dunder Mifflin Microsoft Ads Account 601,CAMP-3589,Office Essentials - Printer Paper,ADG-7330,Printer Paper - Promo,KW-201601,printer paper,broad,1741,27511,1292.31,183.69,41369.46
ad_reporting__search_report,2024-04-29,Google Ads,18764,Dunder Mifflin Google Ads Account 764,CAMP-4990,Back to School - Notebooks,ADG-6834,Notebooks - Retargeting,KW-888253,notebooks,broad,746,8942,646.15,146.1,17584.34
ad_reporting__search_report,2024-04-29,Microsoft Ads,51129,Dunder Mifflin Microsoft Ads Account 129,CAMP-3545,Office Essentials - Eco Mugs,ADG-5158,Eco Mugs - Competitor,KW-483737,premium eco mugs,broad,757,18930,706.07,116.01,19851.32
ad_reporting__search_report,2024-04-30,Amazon Ads,96891,Dunder Mifflin Amazon Ads Account 891,CAMP-3102,Holiday Deals - Eco Mugs,ADG-5813,Eco Mugs - Promo,KW-468935,cheap eco mugs,broad,743,14204,488.41,80.76,8758.14
ad_reporting__search_report,2024-04-30,Apple Search Ads,79686,Dunder Mifflin Apple Search Ads Account 686,CAMP-7716,Bulk Discounts - Cardstock,ADG-6569,Cardstock - Retargeting,KW-617002,cardstock price,phrase,775,9478,713.29,88.24,8332.65
ad_reporting__search_report,2024-04-30,Google Ads,66049,Dunder Mifflin Google Ads Account 49,CAMP-1631,Bulk Discounts - Cardstock,ADG-2822,Cardstock - Promo,KW-234641,cardstock deal premium,exact,2140,33652,2863.69,247.51,23980.91
ad_reporting__search_report,2024-04-30,Microsoft Ads,78450,Dunder Mifflin Microsoft Ads Account 450,CAMP-3070,Back to School - Eco Mugs,ADG-7754,Eco Mugs - Promo,KW-869600,cheap eco mugs premium,broad,657,10284,724.35,52.75,8105.33
ad_reporting__search_report,2024-05-01,Amazon Ads,86143,Dunder Mifflin Amazon Ads Account 143,CAMP-4129,Back to School - Notebooks,ADG-9997,Notebooks - Retargeting,KW-402563,dm office notebooks,broad,667,18395,488.3,86.04,8029.81
ad_reporting__search_report,2024-05-01,Amazon Ads,15236,Dunder Mifflin Amazon Ads Account 236,CAMP-6426,Back to School - Printer Paper,ADG-7951,Printer Paper - Retargeting,KW-963456,printer paper,broad,995,25575,659.22,111.26,23229.79
ad_reporting__search_report,2024-05-01,Google Ads,83887,Dunder Mifflin Google Ads Account 887,CAMP-1434,Holiday Deals - Envelopes,ADG-8329,Envelopes - Competitor,KW-670580,envelopes eco,phrase,1558,19805,1190.95,247.02,29734.81
ad_reporting__search_report,2024-05-02,Amazon Ads,55543,Dunder Mifflin Amazon Ads Account 543,CAMP-2792,Office Essentials - Cardstock,ADG-9123,Cardstock - Retargeting,KW-306498,cardstock,broad,546,11381,559.06,78.3,6953.81
ad_reporting__search_report,2024-05-02,Amazon Ads,77492,Dunder Mifflin Amazon Ads Account 492,CAMP-5667,Holiday Deals - Eco Mugs,ADG-2855,Eco Mugs - Retargeting,KW-155746,fast shipping eco mugs eco,broad,740,15363,749.09,100.55,11351.55
ad_reporting__search_report,2024-05-02,Amazon Ads,75398,Dunder Mifflin Amazon Ads Account 398,CAMP-6130,Bulk Discounts - Notebooks,ADG-6973,Notebooks - Promo,KW-198893,bulk notebooks,broad,740,15448,773.9,106.66,18037.34
ad_reporting__search_report,2024-05-02,Amazon Ads,12572,Dunder Mifflin Amazon Ads Account 572,CAMP-6391,Holiday Deals - Eco Mugs,ADG-3765,Eco Mugs - Retargeting,KW-491845,dm office eco mugs,phrase,642,17385,700.89,75.67,8539.68
ad_reporting__search_report,2024-05-02,Apple Search Ads,23263,Dunder Mifflin Apple Search Ads Account 263,CAMP-4079,Holiday Deals - Sticky Notes,ADG-1769,Sticky Notes - Retargeting,KW-357229,premium sticky notes,broad,903,10382,1052.31,77.43,13489.83
ad_reporting__search_report,2024-05-02,Apple Search Ads,43755,Dunder Mifflin Apple Search Ads Account 755,CAMP-8580,Brand Awareness - Notebooks,ADG-7715,Notebooks - Promo,KW-699027,notebooks,phrase,857,12641,660.36,92.08,17160.29
ad_reporting__search_report,2024-05-02,Google Ads,18638,Dunder Mifflin Google Ads Account 638,CAMP-7892,Brand Awareness - Printer Paper,ADG-9571,Printer Paper - Competitor,KW-343515,dm office printer paper,phrase,2097,23867,1668.96,371.41,84740.72
ad_reporting__search_report,2024-05-02,Google Ads,49366,Dunder Mifflin Google Ads Account 366,CAMP-8649,Bulk Discounts - Notebooks,ADG-4465,Notebooks - Retargeting,KW-558033,notebooks,exact,41,500,33.63,7.14,1220.32
ad_reporting__search_report,2024-05-03,Apple Search Ads,18300,Dunder Mifflin Apple Search Ads Account 300,CAMP-3020,Holiday Deals - Scented Candles,ADG-8925,Scented Candles - Retargeting,KW-810368,dunder mifflin paper scented candles,phrase,580,6161,493.7,55.6,6057.45
ad_reporting__search_report,2024-05-04,Apple Search Ads,21204,Dunder Mifflin Apple Search Ads Account 204,CAMP-8124,Office Essentials - Sticky Notes,ADG-6763,Sticky Notes - Competitor,KW-429659,dm office sticky notes,exact,569,9429,662.72,80.27,12274.62
ad_reporting__search_report,2024-05-04,Google Ads,64352,Dunder Mifflin Google Ads Account 352,CAMP-4249,Brand Awareness - Sticky Notes,ADG-1190,Sticky Notes - Competitor,KW-559470,sticky notes deal eco,broad,1727,33912,1248.47,235.56,32346.64
ad_reporting__search_report,2024-05-04,Google Ads,89026,Dunder Mifflin Google Ads Account 26,CAMP-5445,Brand Awareness - Envelopes,ADG-2867,Envelopes - Competitor,KW-644783,fast shipping envelopes,phrase,1282,24096,1649.61,204.14,19690.94
ad_reporting__search_report,2024-05-04,Google Ads,25959,Dunder Mifflin Google Ads Account 959,CAMP-7815,Office Essentials - Envelopes,ADG-8385,Envelopes - Promo,KW-180622,envelopes,phrase,2221,31439,2687.68,250.84,49200.8
ad_reporting__search_report,2024-05-04,Google Ads,61632,Dunder Mifflin Google Ads Account 632,CAMP-8107,Office Essentials - Cardstock,ADG-5021,Cardstock - Competitor,KW-236938,cardstock,phrase,185,3089,225.92,31.9,4189.19
ad_reporting__search_report,2024-05-05,Apple Search Ads,77210,Dunder Mifflin Apple Search Ads Account 210,CAMP-2840,Bulk Discounts - Cardstock,ADG-3598,Cardstock - Promo,KW-878298,durable cardstock,broad,1972,22695,1158.48,300.8,44877.3
ad_reporting__search_report,2024-05-05,Apple Search Ads,54727,Dunder Mifflin Apple Search Ads Account 727,CAMP-4656,Back to School - Printer Paper,ADG-4132,Printer Paper - Competitor,KW-864578,premium printer paper,broad,1473,16224,1697.36,250.63,35997.66
ad_reporting__search_report,2024-05-05,Google Ads,46532,Dunder Mifflin Google Ads Account 532,CAMP-4310,Holiday Deals - Scented Candles,ADG-8382,Scented Candles - Competitor,KW-309741,scented candles eco,exact,1099,17335,976.02,144.0,26557.09
ad_reporting__search_report,2024-05-05,Google Ads,18551,Dunder Mifflin Google Ads Account 551,CAMP-5429,Brand Awareness - Notebooks,ADG-5060,Notebooks - Retargeting,KW-853829,wholesale notebooks,broad,900,13881,923.95,153.32,36174.4
ad_reporting__search_report,2024-05-06,Amazon Ads,57139,Dunder Mifflin Amazon Ads Account 139,CAMP-1592,Back to School - Printer Paper,ADG-1132,Printer Paper - Promo,KW-113718,printer paper,broad,621,15855,670.18,39.86,6350.77
ad_reporting__search_report,2024-05-06,Amazon Ads,57752,Dunder Mifflin Amazon Ads Account 752,CAMP-6210,Brand Awareness - Notebooks,ADG-2405,Notebooks - Promo,KW-846691,cheap notebooks,phrase,1064,21138,773.87,72.53,9444.38
ad_reporting__search_report,2024-05-06,Google Ads,80983,Dunder Mifflin Google Ads Account 983,CAMP-9865,Holiday Deals - Sticky Notes,ADG-7708,Sticky Notes - Competitor,KW-634852,sticky notes reviews,exact,1312,17380,1584.15,164.31,22085.96
ad_reporting__search_report,2024-05-06,Microsoft Ads,30895,Dunder Mifflin Microsoft Ads Account 895,CAMP-7158,Sustainability - Cardstock,ADG-3925,Cardstock - Awareness,KW-149245,dunder mifflin paper cardstock,broad,324,7363,376.34,50.51,8203.25
ad_reporting__search_report,2024-05-06,Microsoft Ads,83478,Dunder Mifflin Microsoft Ads Account 478,CAMP-9630,Holiday Deals - Notebooks,ADG-4400,Notebooks - Retargeting,KW-534470,durable notebooks,broad,2004,35156,2355.12,316.96,57987.92
ad_reporting__search_report,2024-05-07,Amazon Ads,43129,Dunder Mifflin Amazon Ads Account 129,CAMP-2403,Sustainability - Printer Paper,ADG-5810,Printer Paper - Promo,KW-317820,printer paper,broad,435,13466,342.76,30.85,6657.1
ad_reporting__search_report,2024-05-07,Amazon Ads,61443,Dunder Mifflin Amazon Ads Account 443,CAMP-7512,Back to School - Envelopes,ADG-4574,Envelopes - Promo,KW-343644,discount envelopes eco,broad,756,17596,850.26,78.77,7596.61
ad_reporting__search_report,2024-05-07,Google Ads,76575,Dunder Mifflin Google Ads Account 575,CAMP-1361,Sustainability - Envelopes,ADG-2890,Envelopes - Competitor,KW-317949,envelopes,broad,1654,27464,1608.56,172.24,32370.5
